text,rating,date,lang
"yang buat niat ngk buat game, karena terlalu banyak masalah di game ini",1,2025-04-03 19:16:54,id
gimana cara login nya knp gw stuck di loading,1,2025-04-03 19:11:10,id
banyak bug stuk di loding game,1,2025-04-03 17:42:55,id
Gamenya Bagus Banget.. tpi emang Gamex gak cocok buat HP spek rendah... kalok di HP spek tinggi lancar aja... ya saran aja buat yg Hp ram 6 ke bawah gak usah maen ini.. hahaha...,5,2025-04-03 16:45:12,id
"game rusak download lama sinyal bagus ngabisin kuota, udh di dalam game malah keluar sendiri. jgn ada yg mau Nyoba² dah",1,2025-04-03 16:09:39,id
"mantap, storynya mirip"" sama manhwanya lah",5,2025-04-03 15:38:57,id
melihat filmya seru apalagi gamenya,5,2025-04-03 14:11:25,id
"rusak banyak bug, bikin emosi aja apalagi pas loading/diloby, perkara RAM? maaf masih kosong 67GB",1,2025-04-03 13:00:25,id
Game kocak njir snapdragon 8 gen 3 ga kuat settingan normal wkwkk force close terus,1,2025-04-03 12:20:50,id
"Gamenya bagus,mantap,keren,hebat,salah satu game rpg terbaik,cuman kurang banyak Chapternya",4,2025-04-03 11:04:26,id
"everything is good, it's just that the skill gauge of the Jinwho hero tends to bug or disappear for a while and even until the battle is over! please fix the bug again! .. thank you",5,2025-04-03 10:12:37,id
"bug nya ampas bet yatuhan, masa iya habis ngeklaim langsung gk bisa di apa2in nyetuck gitu aja",1,2025-04-03 09:37:07,id
bug jaringan mulu kapan bisa maen dengan lancar selalu alasan jaringan jelek padahal buat game online gak pernah ngebug jaringan gw tolong perbaikilah masalah bug nya,1,2025-04-03 08:02:42,id
"dari segi grafik sudah bagus yang perlu diperhatikan bug nya mulai/start dalam misi seperti gate, kisah dan lain lain perlu diperbaiki lagi.",2,2025-04-03 07:34:44,id
gamenya suka crash,1,2025-04-03 04:20:45,id
"kok sinyal nya ilang terus ya bingung gw maen ni game😬baru maen gw,baru story 3x langsung Ga ada sinyal di loading",1,2025-04-03 03:52:58,id
two head ogre too powerful nerf it,3,2025-04-03 02:34:40,id
kepada developer game tolong di maksimalkan lagi game nya untuk hp yang spek nya rendah 🙏,3,2025-04-03 02:34:22,id
"Boring, Terlalu banyak daily Mohon untuk ditambahkan mode sweep/skip di mode artefak dan gear. Mohon ditambahkan mode sweep/skip di mode gate rank A dan S Mohon di tambahkan fitur untuk mempercepat daily.",1,2025-04-03 00:08:58,id
knp. lama sekali ya masuk ke dalam game ya.,1,2025-04-02 23:02:04,id
singkat padat apik,5,2025-04-02 22:48:10,id
"SAYA SANGAT MENYESAL DOWNLOAD GAME INI.! SANGAT PARAH BUG DI DALAM PERMAINANNYA.. game ini hanya di sarankan untuk handphone spek dewa gaes, biarpun sudah pake spek dewa tapi bug download tetap saja gak hilang.untuk mempermainkannya harus keluar masuk aplikasi dan akan ada proses download terus! mohon untuk developer segera memperbaiki game ini.",1,2025-04-02 21:50:38,id
pemakaian penyimpanan nya berapa gb,5,2025-04-02 20:40:20,id
tolong saat login game pada waktu loding screen gak bisa terus,1,2025-04-02 19:27:17,id
apalah penyimpanan banyak masa nggk bisa udh mah login lama habis tu pas udah 100℅ malah penyimpanan anda kurang padahal ada 10 GB masa nggk bisa?,1,2025-04-02 19:09:45,id
"game nya bagus, cuman harus dowload data dlu, mna dowload data nya banyak pula dan menghabiskan waktu 3jam lebih untuk menyelesaikan nya jujur sihh agak kecewa😤",3,2025-04-02 18:52:47,id
Game nya bagus udah pradaftar dari rilis di playstore masalahnya itu kalo mau download data harus kosong 15gb+ padahal data yg di download cuma 8gb+,3,2025-04-02 18:15:02,id
knp saat login pertamakali lama banget ya,1,2025-04-02 17:34:58,id
tolong Developer Lobby Nya Di Bikin Luas Kecil Banget Soalnya Karakter Sama Skillnya udah op banget kok udah cocok ini buat story atau ga bikin YouTube jadi tolong lobby nya di bikin luas yaa,4,2025-04-02 16:18:01,id
kok jadi ngeblank pas di buka gamenya,1,2025-04-02 15:43:29,id
bug nya sangat mengganggu,1,2025-04-02 15:18:12,id
"ini game kok nggak bisa download dalam, terus lama banget loading screen nya nggak gerak² tuh tabel unduhan, tolong saya ingin memainkannya",1,2025-04-02 14:36:24,id
asli ini game udah bagus tapi minusnya suka bag tiap udah nyelesain misi tombol nenk nya gk keluar giliran lilog baru bisa main lagi ngelanjutin misi mohon di perbaiki lagi,1,2025-04-02 13:01:21,id
game banyak ngebug nya,1,2025-04-02 12:03:07,id
sangat tidak memuaskan,2,2025-04-02 11:45:30,id
"grafik termasuk yang paling top 🔥🔥, gameplay lancar dan stabil",5,2025-04-02 10:26:21,id
login nya lama bgt tolong di percepat,3,2025-04-02 09:41:21,id
"bug di game terlalu banyak suka stuck pas loading, gambar tidak muncul, dll",1,2025-04-02 08:35:35,id
gamenya udah seru dan bagus cuma Masi kurang karena Masi banyak BUG nya tolong developer game Solo leveling:Arise di perbaiki BUG nya🙏🙏,4,2025-04-02 07:49:58,id
sering leg .sedangkan sinyal baguss..untuk game bagus ..tolong perbaikin,4,2025-04-02 03:02:30,id
"stuck loading on stage 4 or 7 mission hwang dongsoo required unlock story primary. reload/relogin/restart not fixed. i can't play the game, a few minutes ago after topup in game 😕 redmi not 12 pro. please fix this",1,2025-04-02 01:31:48,id
karna anime faforit ku,5,2025-04-01 22:23:10,id
masih banyak bug nya apalagi masuk ke bagian chapter hadeh butuh di repair lagi . suka ngebug dan tiba-tiba ngeblank . nanti akan kasih bintang 5 jika sudah di perbaiki game nya,1,2025-04-01 21:45:28,id
"Kasih fitur item untuk tambah HP dan MP ketika sedang bertarung, jika ada Quest minimum HP diganti dengan Quest lain saja.",4,2025-04-01 20:54:19,id
parah bug ya,2,2025-04-01 20:00:35,id
terlalu bnyak reload dan bug nya.. tolong di perbaiki,2,2025-04-01 18:05:38,id
ini game udh oke grafik dan suara tapi tolong dong developer nya downlod awal nya banyak sekali kasian yg gk ad wifi jadi nguras paket,3,2025-04-01 16:28:56,id
mantap 👍👍👍,5,2025-04-01 14:11:01,id
bug nya benerin blok!!!!!,1,2025-04-01 13:31:10,id
gue main salah fitur rekomendasi kekuatan untuk ngalahin musuh 150.000 sedangkan kekuatan party gue 200.000 tapi masih gak bisa ngalahin ini bug apa gmn,4,2025-04-01 11:51:00,id
gonta ganti kartu perdana cuma buat main game nge lag nya minta ampun..!!,1,2025-04-01 10:36:40,id
"always stuck loading entering gate, refresh, reload, stuck again. fix this",1,2025-04-01 09:39:44,id
"setiap Masuk selalu keluar lagi dg info kapasitas, hp saya sdh ram 6 dan memori banyak kosong sudah bisa memberikan lebih kapasitas yg diminta ,tetapi selalu keluar terus .. uninstall ...",1,2025-04-01 09:21:20,id
"tolong d benerin dlu min gamemya dikit"" harus kembali ke loby karena alesan ada yng rusak padahal jaringan bagus wifi perbaiki bug nya dlu min kada game macet tiba""",2,2025-04-01 05:35:55,id
game rusak banyak buggg capaek² doang intall tunggu update data di ingame Bnyak bugg game rusak² niatt bikin game g si?,1,2025-04-01 01:01:01,id
"game nya sangat bagus dan grafiknya bagus karakter nya juga bagus tapi tolong perbaiki bug-nya yaitu bug ban, tolong CS harus lebih cepat responnya",5,2025-03-31 22:35:16,id
mohon jngan cuma perbaikan gamenya saja tapi perbaiki sistem koneksinya jga kalo sinyal down dikit stuck di loading kalo bisa pas sinyal naik bsa nyambung otomatis...ini malah stuck screen..harus keluar dulu baru bisa maen lgi,3,2025-03-31 20:51:17,id
hey dev apa apaan tiba tiba ilang download Tan data tambahannya,1,2025-03-31 20:34:46,id
"apalah gamenya gk bisa dimainin cok, nge stuck mulu di loading padahal udah 100℅",1,2025-03-31 20:25:56,id
Parah gila sering error padahal gamenya keren. 🗿 Tolong segera diperbaiki.,1,2025-03-31 20:24:57,id
"tolong di optimalkan lagii,,untuk hp mid low kebawah biar bisa mainn,,nanti juga biar makin rame ini gamee,,bagusss",3,2025-03-31 18:03:57,id
"Makin berat cuyyyy,kalo bisa sih dibikin ringan lagi",4,2025-03-31 17:24:05,id
"apaan, udah download data yang 1.3 gb awalan, trs 5gb lanjutan, eh malah ngulang dari awal, padahal pas dicek data oengguna udah 6,6 gb, malah ngulang aneh",1,2025-03-31 15:54:07,id
tolong ..uda lv 60 an kok stuck seee....loding trus sudah 3 hari kek gini....aku Uda nyerah sudah hapus sampah dan paksa berhenti download ulang...riset hp ...hp ya opo Reno 5g... download ulang lagi tetep aja gak bisa stuck trus...,4,2025-03-31 15:29:12,id
"Terlalu banyak bug, stuck di loading, bahkan setelah di reload berkali kali masih sama... Buat apa game jika tidak ramah dgn hp kentang? Penikmat game bkn cuma kalangan elit...",2,2025-03-31 15:17:09,id
sama kayak animenya bagus kualitasnya retak kanan parah,4,2025-03-31 14:00:32,id
"gk bisa download data anjay, ngesag di tabel unduhan",1,2025-03-31 12:54:46,id
toloong dong saya pas mau masuk kan loading terus tiba tiba stuck,3,2025-03-31 12:49:09,id
game nya bagus tapi sayangnya Udah liat manhwa nya jadi udh tau alurnya,3,2025-03-31 11:14:46,id
keren banget,5,2025-03-31 10:27:38,id
"banyak bug di pc maupun di smartphone, saat memulai pertarungan terjadi stuck & error loading",1,2025-03-31 05:37:29,id
bug everywhere.,1,2025-03-31 03:58:39,id
stuk di load screen hadeh pdhl baru download,1,2025-03-31 03:19:37,id
mohon diperbaiki. masih banyak kendala pada game ini. terutama masalah loading yang gak gerak gerak. ini game buruk sekali karna banyak eror yang bikin pemain merasa tidak nyaman,1,2025-03-30 23:14:50,id
sedikit jengkel dengan update nya sama pas mau main loading screen mulu,3,2025-03-30 19:47:12,id
"Keren game nya, update terus ya story nya sampai lawan Antares 🔥",5,2025-03-30 19:15:44,id
overall semua udh bagus tapi masih bug di story damage ga masuk,4,2025-03-30 18:29:58,id
cukup baik dalam keseluruhan cuman masalah di beberapa bug sama delay aja sih tapi netmarble boleh dong bansos lagi,4,2025-03-30 17:48:50,id
"gamenya bagus,gampleynya bagus, cuman saat di gameplay suka ngeleg padahal jaringan bagus,tapi saat main suka ngebug boss ga bisa di hit bosnya gak keliatan ngeframe ngeleg loadingnya lama",3,2025-03-30 16:51:23,id
developernya tolong dong tombol tombol kaya kode Penukaran diperbaiki masak mau reedem code aja gak bisa untuk gameplay udah bagus,3,2025-03-30 16:36:05,id
waktu nya singkat banget minimal 6menit😭,2,2025-03-30 16:18:49,id
"gamenya bagus, cuma banyak sekali bugnya, jadi banyak cerita",1,2025-03-30 14:36:58,id
udh nunggu download data 7gb waktu udh lese Malasah data udh ulang download tetep sama buang buang waktu aj,1,2025-03-30 13:09:14,id
setiap buka beberapa hari gak ada login pasti update data bikin hbis paketan buat apa jga di update klo hampir tiap Minggu 1x buka download aja,1,2025-03-30 12:27:51,id
"Ini bintang 1 lainnya. persoalannya cuman loadingnya yang sering error kapan ini diperbaiki, dari awal main sampai sekarang masih sama ajaa",1,2025-03-30 11:50:55,id
bagus tidak mengecewakan,5,2025-03-30 11:29:54,id
banyak bug males,1,2025-03-30 10:15:58,id
"game yang sangat bagus, sangat memuaskan",5,2025-03-30 09:33:25,id
game playnya bagus banget! lalu hd pula solo leveling game paling bagus,5,2025-03-30 09:26:55,id
nge stuck di tabel pengunduhan mulu,3,2025-03-30 07:19:11,id
payah ini developer nya masa gw yg udah bertahan selama ini main game ini malah dapet notifikasi game play abnormal di ban gw dari rangking dan jadi bingung gw mau lapor mana ya padahal gw gak cheat padahal cuma ranking 11 tolong pengertiannya developer tolong gw masih pengen main ini game,2,2025-03-30 06:26:31,id
aku gabisa masuk,1,2025-03-30 05:59:20,id
tolong di perbaiki kenapa saat di loby dan loading screen warna nya hitam bug atau apa ini tolong perbaiki,2,2025-03-30 05:39:56,id
bug kalau habis menyelesaikan tugas layar nya selalu hitam,2,2025-03-30 05:10:49,id
"woi net marble Cemana nya ni aku aku kena penalti selama 1 bulan,aku kan gada ngpai"" malah sistem didalam game Kelen yg sering eror buat aku kluar game terus tapi aku tetap berusaha login lagi mainin game ini lagi maupun game Kelen sering eror cemana nya ni Netmarble masak akun aku ditangguhkan selama 1 bulan padahal aku gada ngelakuin apa apa",1,2025-03-30 05:07:25,id
pantes game nya ratingnya turun jangan fokus update fokus perbaikan bug biar rating naik,1,2025-03-30 04:42:13,id
best,5,2025-03-30 04:00:56,id
game cukup bagus tapi masih ada bug di chapter 17 level 44 bos memanggil monster lalu menghilangkan dan ga bisa di pukul walaupun sudah melewati 7 monster,5,2025-03-30 03:53:38,id
Donlot mulu njir😹. Blom juga apa² udh 17Gb aja kocak,1,2025-03-30 02:20:34,id
mentok di loading awal,1,2025-03-30 01:59:43,id
knp kalau mau main selalu nge stuck di loading screen nya yaa padahal jaringan nya bagus😌,3,2025-03-30 00:30:21,id
"game gk jelas gw udh nunggu capek"" gk masuk masuk niat buat gamenya gk sih",1,2025-03-29 23:52:29,id
RAM 6 GA BISA MAIN.. BUG DI LOADING,1,2025-03-29 23:38:56,id
sering reload.kenapa yaa,3,2025-03-29 23:36:55,id
game taik,1,2025-03-29 22:13:28,id
banyak banget bjir gbnya 🗿,1,2025-03-29 21:32:26,id
gem banyak bug pantes reting nya turun,1,2025-03-29 21:23:08,id
terlalu banyak bug,3,2025-03-29 20:57:00,id
Perasaan aku main game open world kagak berat2 amat dah. ini game Berat bet,1,2025-03-29 20:41:34,id
"nice game, nice anime, cm emang suka ngelag jdi keganggu pda saat lawan boss, tolong d perbaiki biar lancar",4,2025-03-29 20:41:22,id
saya gak bisa masuk kedalam lobby game nya,1,2025-03-29 20:20:20,id
rame bug,1,2025-03-29 20:06:26,id
untuk loading awal terlalu banyak animasi jadi membuat game ini menjadi berat bahkan sebelum bermain,4,2025-03-29 15:59:22,id
game bagus walaupun ada bug tapi aku tetap suka game ini dan game ini bagus,5,2025-03-29 15:09:49,id
Server nya benerin game ampas,1,2025-03-29 14:20:53,id
"tolong untuk di perbaiki bug"" yang ada, saya mau main mode apapun gak bisa pasti stuck di loading, tolong di perbaiki yaa agar kami enak buat main",2,2025-03-29 13:11:00,id
Game rusak gak bisa diloginin,1,2025-03-29 12:17:49,id
"stuck download awal, mending pas download di 1/2gb terus data dalem gamenya download terpisah",1,2025-03-29 11:05:51,id
kurangin ngeleg nya,1,2025-03-29 10:10:54,id
mainya gimana ini sering stuck abis ganti misi jem...,2,2025-03-29 09:45:21,id
anime favorit🤍,5,2025-03-29 09:12:28,id
loading terlalu lama,1,2025-03-29 09:04:30,id
bagus gam mantap,5,2025-03-29 07:39:48,id
sangat mneyenangkan,5,2025-03-29 07:32:56,id
saya memberi bintang 5 karena gamenya bagus tapi tolong diperbaiki gamenya kadang jaringannya lancar tetapi gamenya tidak mendukung saya meminta tolong untuk menghilangkan bug dalam game ini karena saya sering login lalu keluar sendiri dan bermain game ini loading nya lama tolong perbaiki game ini agar saya bisa bermain dengan tenang dan nyaman,5,2025-03-29 06:13:23,id
banyak lag nya stack terus game nya,3,2025-03-29 04:55:38,id
Mantapp,5,2025-03-29 04:13:44,id
buset bug nya ga ngotak banyak bgt,1,2025-03-29 02:50:01,id
"game aneh, main di hp kebanyakan BUG kode 12 saya tidak bisa menyelesaikan misi!",2,2025-03-29 02:00:35,id
game nya masih terasa berat,4,2025-03-29 01:33:55,id
tolong Deplover game nya sering nyangkut2 saat loading.. tolong di perbaiki.. game bagus serasa sampah.. jadi males mainnya..,1,2025-03-29 01:11:33,id
Suck optimization on mobile,1,2025-03-28 23:37:22,id
game kocak,1,2025-03-28 21:30:10,id
"ngestak,,masuk awal susah padahal loadingnya udah 100%,tp masih aja blom masuk,,padahal pke jaringan starlink,",2,2025-03-28 20:17:03,id
saya baru 2 minggu maen yang ke 1 akun saya kena baned 1 bulan di keterangan nya akun saya melanggar aturan dan aktivitas abnormal setelah 1 bulan berlalu maen lagi lah saya pake akun yang kena baned 1 bulan kemarin baru 2 hari pas login menjalankan tugas pemberantasan gate malah kena baned lagi 1 tahun alasan nya sama kaya yang pertama ada aktivitas abnormal Sama kecurangan padahal maen baik baik aja gak ada menggunakan cheat sama sekali yang ada sebelum kena band game nya malah eror,1,2025-03-28 17:40:36,id
mau masukk gamee nya ajaa udhh ngelagg nya minta ampunn padahal hp masih oke internal masih banyak ram 4 gb tapi masih ngelaagg padahal sinyaa juga baguss tolong diperbaiki,1,2025-03-28 16:53:06,id
"sering terjadi stuck, sangat tidak mengenakkan ketika terjadi, mohon diperbaiki",2,2025-03-28 16:40:34,id
game nya udah bagus tapi minusnya klo lagi di in game suka lelet tolong di perbaik,3,2025-03-28 16:27:57,id
Semoga sukses selalu para development 💪👍 Thank you very much dev mohon diperbaiki untuk masalah jaringan pas war dengan bossnya sering terjadi lag tiba² jadinya agak kesel sih.. itu ajh sih yg lain udh bagus 👍 Mohon Bantuannya Devlop semoga sukses terus kedepannya🤲 serta gamenya udh makin berat dihp jadi uninstal dulu nunggu rezeki and ganti device yg layak untuk nih game🙏,4,2025-03-28 16:12:57,id
"sayangnya terjebak terus di donwload patch dan berukuran 7 gb , 😩",1,2025-03-28 15:21:30,id
"mau sebagus apapun spek hp kalian, ini game tetap kendalanya stuck loading, blank hitam. saya ajah yang pake Naga 865 mengalami hal serupa. meskipun begitu saya tetap main. karena gameplay nya bagus,gak pelit, bansos banyak.",5,2025-03-28 13:24:08,id
sigma ngeselin😹👈,1,2025-03-28 12:40:31,id
Nice game,5,2025-03-28 12:12:36,id
stuck loading tabel unduhan,1,2025-03-28 11:36:33,id
mntap,5,2025-03-28 11:25:20,id
saya gak bisa masuk ke gamenya 😡,1,2025-03-28 10:52:12,id
sampah ngunduh data lama banget game lain padahal cepat ini lama banget perbaiki pengunduhanya !!!,1,2025-03-28 09:29:59,id
