text,label
Ini kalo ga stuck loading screen mah sumpah nyaman gua main ni game,negatif
Terpantau sampai 12 februari belum ada perubahan masi stuck loadingscreen,negatif
"Gamenya seru, tapi sering gamenya ngestack tolong dong di perbaiki, game bagus jgn di PC aja di Android juga di perhatikan, apa lagi saat loading diam gak jalan padahal grafis udh paling rendah di atur agar lancar, tapi sering berulang harus keluar lagi dan masuk game nya ulang, KLO gitu terus gmna mau betah mainnya di hp harus kah mainya di PC entahlah dev tolong dong",negatif
Mohon diperbaiki masalh sinyal... Ckckck....,negatif
seru bet asli,positif
Game apaan dari dulu bayak bug nya Kirain dah di fix bug nya teryata masih sama kayak dulu,negatif
Solo buffering Masi buffering jir pdhl dah setahun,negatif
"Sama seperti game gacha yang lain. Wahai developer, kalo otakmu ada, kau seharusnya mikir caranya supaya orang betah main gamemu. Leveling seret, gacha ampas, rewardnya ga seberapa. Orang2 download cuma karna manhwanya. Abis main 2 hari pasti uninstal😂😂. Banyak game yg lebih bagus daripada game mu ini. Kalo ada niat memperbaiki ya bagus, kalo nggak ada yaudh terserahmu. Kan game mu yg mati 😂😂",negatif
Tidak buruk,positif
Gjelas ni game,negatif
stuck mulu bego ni game,negatif
Game nya sangat bagus dan keren dan tambahkan lagi senjata nya dan juga skill nya minus nya cuman kadang lag dikit,positif
Stuck di loading game ini gak ada prubahan bukan nya di perbaiki payah,negatif
game ampas,negatif
Memang game bagus grafik bagus cuman bug nya sama delay,netral
"Please fix the bug, the bug when loading the screen to the battle, the screen can be interacted with but is stuck on that screen, even though the device is compatible with the game, please fix the bug",positif
Game tutorial,negatif
solo leveling X solo loading✓ bikin ga mood main anjj,positif
game ampas terlalu banyak bug stuck Cape sendiri bolak balik relog,negatif
Aneh game nya ga bisa di rotate,negatif
"sangat rekomendasi sekali buat player free to play,waktu awal main reward nya sudah banyak sekali dan ada giftcode yang berisi iteam"" bagus",positif
Setiap game mempunyai keunggulan dan kekurangan masing2 ... Mungkin di beberapa device akan tidak mudah berjalan normal atau memang device yang tidak memadai di tambah lagi game ini emang bertipe Adventure World. seperti Dragonnest Sea Pc Smoga Dapat Berkembang lagi kedepannya . perbaiki bug apapun itu agar player dapat tetap nyaman memainkan game ini . bukan karena hanya untuk ke untungan semata .. terimakasih smoga kedepannya lebih baik,positif
Suka nge loading sendiri padahal jaringan bagus heran ahh,negatif
sering for close sendiri aneh KLO pas lgi maen,positif
"min tolong di fix, suka stuck di loading screen",netral
"Bug parah.......mulai dr layar hitam, loading g jalan, karakter tdk bisa d gerakan.",negatif
Developer tolong di atasi bug loading di game,negatif
download patch udah selesai masa ngulang lagi dari awal,negatif
Game terlalu banyak bug,negatif
Perfect,positif
"tolonglah ini aku baru main malah bug loading ga masuk"" ke game nya pengalaman pertama yg buruk bgt tolong segera diperbaiki kalo mau pemain nya betah di game ini",negatif
Sering macet coy,negatif
Mohon perbaiki soal jaringan kalo main suka loading tiba²,netral
lama cuma nunggu dowload data doang,negatif
"Game ampas ,mau login aja susah stuk di loading",negatif
"Baru download udah black screen ajh,sama stuck di loading.belum juga main.masih banyak yg perlu dioptimalkan lagi",negatif
"Tolong di update gamenya, terlalu banyak bug, tidak nyaman, seperti loading yang bermasalah, layar tiba-tiba hitam",negatif
add multiplayer lahhhh,positif
"Ngefrem""",negatif
OPTIMALKAN LAGI UNTUK HP SPEK LOW END,positif
bugleveling itu aja,negatif
Overall sudah bagus dan nyaman di mainkan. Terimakasih developer karena sudah memdengarkan keluhan player yg ada. Dan saran saja untuk kedepannya semoga bisa di tambahkan fitur custom untuk analog dan posisi skill agar lebih nyaman.,positif
"Download datanya gk nyaman, gk bisa background, risih sama video clipnya gk bisa disetting buat diganti ke gambar ajh gtuu, emngnya pas ngedownload data sambil kita lihat atau mainkan?? Dan suka stuck mulu sinyalnya gak lancar digw mahh, padahal digame lain lancar jaya jika download data ... Itu ajh sihh .. masukkannya plis bisa download dibackground atau engga yaa jangan kasih video clip nya dan itupun video sama diulang-ulang terus liatnya jadi risih wkwk ... Sorry",netral
bug loading stuck poco f4,negatif
Kebanyakan tutorialnya ganggu banget,negatif
nice👌👌,positif
woy netmarble nih game sering bug/stuck dloading perbaiki lah udah dari tahun belakang gak di fiks niat bikin game gak sih lu,negatif
Gacha Ampas ni game pelit char SSR hard pity lol,negatif
game burik tak bise login,negatif
Bug di hp Poco f4,negatif
Sering Black screen kontrol masih kaku,netral
"tolong perbaiki lagi bug stuck loading screen karena sangat menggangu banget, padahal hp chipset kenceng plus ram 8gb masa masih kurang buat Spek main game ini padahal spek hp memumpuni buat main game ini masa iya kadang ngeframe drop juga tolong buat developer Netmarble diperbaiki lagi gamenya padahal gamenya seru dimainkan",negatif
"Saya menggunakan black shark 3. Game ini ringan banget dan grafik yang wow. Tapi kekurangan sering berhenti di loading, kadang juga sering muncul bug² aneh",negatif
"Saya coba dulu ya, kalau menarik saya beri rating 5",positif
Kenapalah game ini kapan eror erorrrr terus kapan ngeleg ngeleg terus harus relog baru bisa,netral
Niat bikin game ga netmarbel game kok banyak bug tolol padahal main di poco x6 sayang gamenya bagus tapi yg kelola ga niat game banyak bug tolol bikin player ga nyaman,negatif
"Stuck di screen awal,spek hp 8 GB ram chip Mediatek 8300 dimensity ultimate",negatif
Good game sir!,positif
Tolong ininknp loadinyvtidakbenwr?,positif
"Ini udh download data yang ke 3x Lo, awalnya butuh 10gb, tapi masih harus download data patch lagi 12gb, dan itu berulang",negatif
"Buat yang HP nya RAM 4, jangan download ya. Yang ada ngeblank dan error. Tapi kalau berharap gamenya seseru anim atau manhwa nya, dan tak HP besar, mending jangan main dulu. 😁🙏🏻",netral
"Sayang sekali padahal gamenya bagus tapi bug stuck saat loading nya sangat sering terjadi, seperti nya saya akan uninstall game ini karna jenuh harus relog terus menerus.",netral
TOLONG BUG LOADING DI PERBAIKI .,netral
Malah ngestak gajelass,negatif
"Dasar game cacad masa stuck di loading trz,w kasih bintang satu trz w unsintal Gie malas",negatif
Perbaiki masalah jaringan,netral
ga bisa login jir,negatif
Kok kagak bisa masuk,positif
stuck loading again and again,negatif
Tolol banyak tutorialnya,negatif
"Kenapa data rdak cupuk terus, sedangkan penyimpanan masih bnyak yg kosong",negatif
"Game apaan banyak banget black screen dan bug pas di telusuri Ternyata emang kelalaian pihak developer nya, Yang mengabaikan keluhan player tentang masalah bug",negatif
The best game,positif
Mantab,positif
"Good start but need improvement. A bit sluggish control. The player attack reach need improvement. Menu interface is pretty bad, is it on purpose to make players lazy opening every menu? This game need fluidity to surf every features that this game offered",netral
"Game keren,sangat bagus,ceritanya juga bagus,tolong tambah lagi alur ceritanya",positif
"kalo ga bisa buat main di Android jangan di rilis dah buat ap game banyak bug gini, semoga segera di perbaiki net marble",negatif
"BUG NYA MASIH BANYAK, SUKA BANGET MAU MAININ TAPI GAK MAU MASUK HERAN",negatif
"waktu loading sering blank hitam, sering stuck di tombol, banyak bug terjadi kecewa dengan gamenya padahal bagus",negatif
Sering stuck di loading screen,negatif
Tolong di perbaiki bug nya banyak sekali main jadi gak enak,negatif
Buat masuk ke game nya ko lama banget ya,netral
tolong lah bugg nya diperbaiki,netral
Gamenya banyak banget bug nya 😭,positif
Bagus sih cuma terlalu berat woy,positif
Lama lama capek klw ngebug mulu,positif
msih banyak bug,negatif
Ada bug loding screen gak bisa masuk,negatif
Tolong benerin bug nya min🙏🙏🙏🙏,positif
untuk game play nya udah bagus tapi selalu stuck loading saat mode cerita/gate terus pas log in game nya aga di percepat,negatif
Loading tidak berjalan saat chapter 2,negatif
"Game sudah cukup bagus, banyak misi, karakter lumayan. Cuma sering ngebug/stuck pada saat battle atau di menu. Mohon diperbaiki",netral
"The game is good, but my cellphone doesn't support it 👍",positif
"Why this game is fill with bugs? Everytime i play it, always stuck whether on loading screen, or when after battle it goes blank screen. Please fix the game. Solo Leveling is my Favorite Manhwa, kind of sad the game is very buggy, can't even have fun in it. Please fix it!!!",negatif
"Kami tidak tahu adanya bug,itu karna kesalahan system, tapi seolah olah kami yang di salahkan, itu sangat merugikan player, karena tidak mendapatkan reward dari beberapa konten,itu sangat buruk, ty",positif
"Tolong diperbaiki karena setiap sesudah mengupdate ada notifikasi dari game ""terjadi kesalahan pada arsip""",negatif
"sekelas Netmarble masa gabisa mengatasi bug di dalam game? blank screen, controller tidak bisa di sentuh dan lain-lain",negatif
overall udah bagus cuma gameplay nya tolong lebih di optimalkan seperti genshin impact🙏,positif
Developer tolong masa udah 2025 masih aja bug ny kecewa game ny anj stak di situ terus loading terus padahal udaah seratus udah keluar masuk juga mau sampei kapan tolong segera di perbaiki,negatif
Terlalu banyak bug tolong di perbaiki supaya kita sebagai player nyaman main nya contoh bug loading yg sering ku temui,negatif
"kalo habis quest story black screen teruss, bolak balik login ulang. hadeh tolong diperbaiki😒😒🙏🙏",netral
"game full loading, fps gk stabil udah 3.0 bukannya di fix malah hancur sampah",negatif
"Untuk game nya sih bagus ya seru bgt, saran untuk game nya fokus perbaiki bug dlu terutama untuk device mobile agar main di hp stabil👍",positif
"Walaupun cuma coba sebentar gameplay nya bagus, tapi saya putuskan tidak melanjutkan bermain karena game ini hanya di peruntukkan smartphone high class dan PC saja sedangkan spesifikasi smartphone saya tingkat menengah ke bawah yang membuat smartphone saya seperti terbakar hanya dalam hitungan menit ketika bermain, sayang sekali. Saya hanya bisa menunggu solo leveling hadir di game 7ds grand cross sebagai tamu collab.",positif
"Bangsatt nih game frame banget anj Padahal hp ku android 14 ram8 Helio G100 frame banget. Settingannya rata kiri loh, masa untuk hp yang ciphsetnya gede frame sih sampai² hape ku cepat panas. Sebenarnya ini gamenya bagus, tapi tolong lah untuk android14 di buat kompatibel lahh ini game",negatif
"game gajelas, udh unduhan data 3gb, tiba-tiba ke ulang lagi dari awal dongo dongo",negatif
perbaiki bug stuck loading tolol,negatif
Yoi,positif
"Helio G99, Ram 8 panassss,lagg, padahal setting normal low. Bansos melimpah, tp droprate ampassssss.",negatif
sring stack di geme nya harus sering buka ulang biar bisa main lagi padahal pen coba main geme ini kalau kaya gini jadi males juga buat main nya,negatif
"banyak bug ny anjir,masuk aja kagak bisa",negatif
Loding nya lama banget,negatif
tolong lebih diperhatikan lagi tentang loading screen n saat Raid...karena terlalu sering macet di android....karena mengganggu kalo sudah lancar q kasih bintang 5,netral
Kenapa di hp saya selalu nge bug coba di benerin dulu pihak depelover nya,netral
Di ban ranked tanpa ada alasan yang jelas,negatif
Jaringan harus bagus . Ram harus gede 🥲 jaringan turun langsung stuck di loading,positif
"Apalah ini lagi enak² main ,malah diban akun nya Mohon penjelasannya!! Udah sepi peminat pake acara dibanned segala .",negatif
Udah di hapus sampai GK 80 GB dalam hp pun GK bisa di mainkan dengan alasan memorinya penuh !!! Tolong di perbaiki,negatif
ini gimana si kok stuck di loading terus padahal penyimpanan masih banyak dah tolong dong,negatif
Stuck di loading screen Mulu setiap mau main,negatif
"masalag bug, stuck loading screen. mohon segera di perbaiki",negatif
Terlalu banyak loading. Hampir setiap loading blank,negatif
"Developernya sampah bgt, bug gak juga diperbaiki, freeze screen, stuck loading, blankscreen, invisible touch, game udah bagus sayang developnya gak siap, netmarble gak blajar dr kesalahan",negatif
"udh nyoba main tapi hp gakuat,semoga nanti bisa main lagi kalo udh punya hp baru🥲",positif
Tolong ini grafiknya di benerin ml aja jarang frame padahal hp kentang ini frame Mulu tolong ya di perbaiki,negatif
Ini game bisa update tapi bug loading screen masih sama aja macet di loading screen kalau main lama.. benerin Napa woi.. develop tidur Mulu...,negatif
Gamesnya masih suka ngeleg,negatif
Banyak bug nyaa,negatif
Ini juga nya knapa dah selalu login ulang mulu,negatif
Game banyak bug jirr gak bisa di maininn,negatif
"Gamenya patah2 gadang stak saat loading ingame kadang black screen kayanya ga rekomended buat hp Snapdragon 680 ram 4gb ,, ga nyaman mainnya ,,gamenya khusus untuk para sultan sepertinya..",negatif
"I really love the game but some off the game are being so heavy for some of device, so i would like to ask the developer for Made the lite version so people can enjoy the game",negatif
Game ny bagus tapi kadang2 suka ngefream Dan kan Udah diseting Dari sedang ke normal pas dibuka lagi setting an NY malah balik ke sedang lagi tolong fix,netral
Saya tidak bisa masuk ke game karena saat setelah loading tiba tiba game force close atau keluar sendiri tolong jawab kenapa bisa seperti itu,negatif
"aku kasih bintang 4.. game nya seru cuman masih sering stack di loading lama banget,, ada juga pas selesaikan misi tiba"" layar hitam.. tolong diperbaiki yaa",positif
"Ada stage yg terlalu susah, pdhal udh 10 level diatas yg direkomendasikan. Tolong perbaiki lagi",positif
mantapp,positif
"Gamenya bagus tapi kok kadang ketika lagi main sering freeze sendiri ya?...padahal game yg lebih berat masih lancar,cuma digame ini ngefreeze,kalau ini bug tolong di fix dong developer 🙏🏻 ini sangat menggangu",netral
Keren parah work it utuk di coba ngak nyesel install,positif
"Gamenya bagus,tapi masih ada banyak bug ,yg paling ngeselin bug londing tolong perbaiki 🙏",negatif
Seru sih tapi tolong lah jangan banyak download datanya baru juga main harus download data lagi,netral
Game. Nya bagus tapi loading. Nya lama bget... Saran klo pengen bnyak peminat loading. Nya di percepat.. Masak mau klik apapun loading. Nya lama bget...,negatif
Terus terang gamenya bagus buat keseluruhan dan lumayan akurat juga dari story dan skill karakternya cuma saran kalo gamenya bisa multiplayer atau bisa PVP bisa lebih bagus buat sy yang udah lengkapin story dan semua item lengkap.,positif
"Game nya gampang stuck gak bisa di pencet, padahal animasinya lagi jalan",positif
"Selalu blank saat loading... Menjengkelkan Padahal pake 2 hp, sama aja 1. Poco f3 snapdragon 870 2. Poco f6 snapdragon 8s gen 3 Sama aja, stuck di loading 😡😡😡",negatif
